Retailer,RetailerID,InvoiceDate,Region,State,City,Product,Price_per_unit,Units_sold,Total_sales,Operating_profit,Sales_method
Kohl's,1189833,2021-04-16,West,California,Los Angeles,Women's Athletic Footwear,41.00,154.00,631.40,303.07,Online
Kohl's,1189833,2021-04-17,West,California,Los Angeles,Men's Apparel,45.00,131.00,589.50,383.18,Online
Kohl's,1189833,2021-04-18,West,California,Los Angeles,Women's Apparel,64.00,181.00,1158.40,359.10,Online
Kohl's,1189833,2021-04-19,West,California,Los Angeles,Men's Street Footwear,44.00,270.00,1188.00,653.40,Online
Kohl's,1189833,2021-04-20,West,California,Los Angeles,Men's Athletic Footwear,47.00,225.00,1057.50,370.13,Online
Kohl's,1189833,2021-04-21,West,California,Los Angeles,Women's Street Footwear,48.00,203.00,974.40,535.92,Online
Kohl's,1189833,2021-04-22,West,California,Los Angeles,Women's Athletic Footwear,44.00,175.00,770.00,369.60,Online
Kohl's,1189833,2021-04-23,West,California,Los Angeles,Men's Apparel,45.00,125.00,562.50,388.13,Online
Kohl's,1189833,2021-04-24,West,California,Los Angeles,Women's Apparel,60.00,200.00,1200.00,372.00,Online
Kohl's,1189833,2021-04-25,West,California,Los Angeles,Men's Street Footwear,41.00,238.00,975.80,497.66,Online
Kohl's,1189833,2021-04-26,West,California,Los Angeles,Men's Athletic Footwear,46.00,216.00,993.60,377.57,Online
Kohl's,1189833,2021-04-27,West,California,Los Angeles,Women's Street Footwear,47.00,218.00,1024.60,532.79,Online
Kohl's,1189833,2021-04-28,West,California,Los Angeles,Women's Athletic Footwear,44.00,189.00,831.60,399.17,Online
Kohl's,1189833,2021-04-29,West,California,Los Angeles,Men's Apparel,46.00,189.00,869.40,573.80,Online
Kohl's,1189833,2021-04-30,West,California,Los Angeles,Women's Apparel,59.00,203.00,1197.70,359.31,Online
Kohl's,1189833,2021-05-01,West,California,Los Angeles,Men's Street Footwear,47.00,252.00,1184.40,615.89,Online
Kohl's,1189833,2021-05-02,West,California,Los Angeles,Men's Athletic Footwear,51.00,221.00,1127.10,450.84,Online
Kohl's,1189833,2021-05-03,West,California,Los Angeles,Women's Street Footwear,48.00,218.00,1046.40,533.66,Online
Kohl's,1189833,2021-05-04,West,California,Los Angeles,Women's Athletic Footwear,47.00,169.00,794.30,381.26,Online
Kohl's,1189833,2021-05-05,West,California,Los Angeles,Men's Apparel,58.00,182.00,1055.60,707.25,Online
Kohl's,1189833,2021-05-06,West,California,Los Angeles,Women's Apparel,61.00,189.00,1152.90,403.52,Online
Kohl's,1189833,2021-05-07,West,California,Los Angeles,Men's Street Footwear,47.00,213.00,1001.10,540.59,Online
Kohl's,1189833,2021-05-08,West,California,Los Angeles,Men's Athletic Footwear,50.00,247.00,1235.00,456.95,Online
Kohl's,1189833,2021-05-09,West,California,Los Angeles,Women's Street Footwear,46.00,196.00,901.60,450.80,Online
Kohl's,1189833,2021-05-10,West,California,Los Angeles,Women's Athletic Footwear,46.00,176.00,809.60,404.80,Online
Kohl's,1189833,2021-05-11,West,California,Los Angeles,Men's Apparel,58.00,163.00,945.40,633.42,Online
Kohl's,1189833,2021-05-12,West,California,Los Angeles,Women's Apparel,59.00,189.00,1115.10,345.68,Online
Kohl's,1189833,2021-05-13,West,California,Los Angeles,Men's Street Footwear,49.00,224.00,1097.60,548.80,Online
Kohl's,1189833,2021-05-14,West,California,Los Angeles,Men's Athletic Footwear,51.00,232.00,1183.20,425.95,Online
Kohl's,1189833,2021-05-15,West,California,Los Angeles,Women's Street Footwear,49.00,176.00,862.40,439.82,Online
Kohl's,1189833,2021-05-16,West,California,Los Angeles,Women's Athletic Footwear,48.00,175.00,840.00,378.00,Online
Kohl's,1189833,2021-05-17,West,California,Los Angeles,Men's Apparel,56.00,174.00,974.40,662.59,Online
Kohl's,1189833,2021-05-18,West,California,Los Angeles,Women's Apparel,62.00,176.00,1091.20,381.92,Online
Kohl's,1189833,2021-05-19,West,California,Los Angeles,Men's Street Footwear,49.00,231.00,1131.90,565.95,Online
Kohl's,1189833,2021-05-20,West,California,Los Angeles,Men's Athletic Footwear,54.00,215.00,1161.00,441.18,Online
Kohl's,1189833,2021-05-21,West,California,Los Angeles,Women's Street Footwear,47.00,169.00,794.30,397.15,Online
Kohl's,1189833,2021-05-22,West,California,Los Angeles,Women's Athletic Footwear,47.00,176.00,827.20,372.24,Online
Kohl's,1189833,2021-05-23,West,California,Los Angeles,Men's Apparel,55.00,174.00,957.00,660.33,Online
Kohl's,1189833,2021-05-24,West,California,Los Angeles,Women's Apparel,59.00,189.00,1115.10,379.13,Online
Kohl's,1189833,2021-05-25,West,California,Los Angeles,Men's Street Footwear,49.00,225.00,1102.50,562.28,Online
Kohl's,1189833,2021-05-26,West,California,Los Angeles,Men's Athletic Footwear,50.00,243.00,1215.00,461.70,Online
Kohl's,1189833,2021-05-27,West,California,Los Angeles,Women's Street Footwear,46.00,182.00,837.20,452.09,Online
Kohl's,1189833,2021-05-28,West,California,Los Angeles,Women's Athletic Footwear,49.00,210.00,1029.00,514.50,Online
Kohl's,1189833,2021-05-29,West,California,Los Angeles,Men's Apparel,55.00,156.00,858.00,557.70,Online
Kohl's,1189833,2021-05-30,West,California,Los Angeles,Women's Apparel,59.00,196.00,1156.40,404.74,Online
Foot Locker,1185732,2021-05-31,West,California,Los Angeles,Men's Street Footwear,44.00,124.00,545.60,283.71,Online
Foot Locker,1185732,2021-06-01,West,California,Los Angeles,Men's Athletic Footwear,41.00,77.00,315.70,145.22,Online
Foot Locker,1185732,2021-06-02,West,California,Los Angeles,Women's Street Footwear,32.00,83.00,265.60,124.83,Online
Foot Locker,1185732,2021-06-03,West,California,Los Angeles,Women's Athletic Footwear,37.00,34.00,125.80,65.42,Online
Foot Locker,1185732,2021-06-04,Midwest,Illinois,Chicago,Men's Apparel,53.00,47.00,249.10,122.06,Online
Foot Locker,1185732,2021-06-05,Midwest,Illinois,Chicago,Women's Apparel,41.00,69.00,282.90,169.74,Online
Foot Locker,1185732,2021-06-06,Midwest,Illinois,Chicago,Men's Street Footwear,44.00,158.00,695.20,354.55,Online
Foot Locker,1185732,2021-06-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,43.00,51.00,219.30,103.07,Online
Foot Locker,1185732,2021-06-08,Midwest,Illinois,Chicago,Women's Street Footwear,32.00,61.00,195.20,89.79,Online
Foot Locker,1185732,2021-06-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,39.00,28.00,109.20,57.88,Online
Foot Locker,1185732,2021-06-10,Midwest,Illinois,Chicago,Men's Apparel,50.00,44.00,220.00,103.40,Online
Foot Locker,1185732,2021-06-11,Midwest,Illinois,Chicago,Women's Apparel,43.00,77.00,331.10,215.22,Online
Foot Locker,1185732,2021-06-12,Midwest,Illinois,Chicago,Men's Street Footwear,47.00,144.00,676.80,372.24,Online
Foot Locker,1185732,2021-06-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,46.00,60.00,276.00,132.48,Online
Foot Locker,1185732,2021-06-14,Midwest,Illinois,Chicago,Women's Street Footwear,37.00,68.00,251.60,113.22,Online
Foot Locker,1185732,2021-06-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,41.00,19.00,77.90,41.29,Online
Foot Locker,1185732,2021-06-16,Midwest,Illinois,Chicago,Men's Apparel,56.00,38.00,212.80,100.02,Online
Foot Locker,1185732,2021-06-17,Midwest,Illinois,Chicago,Women's Apparel,45.00,63.00,283.50,178.61,Online
Foot Locker,1185732,2021-06-18,Midwest,Illinois,Chicago,Men's Street Footwear,48.00,122.00,585.60,304.51,Online
Foot Locker,1185732,2021-06-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,48.00,44.00,211.20,97.15,Online
Foot Locker,1185732,2021-06-20,Midwest,Illinois,Chicago,Women's Street Footwear,36.00,42.00,151.20,72.58,Online
Foot Locker,1185732,2021-06-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,44.00,20.00,88.00,44.00,Online
Foot Locker,1185732,2021-06-22,Midwest,Illinois,Chicago,Men's Apparel,54.00,28.00,151.20,71.06,Online
Foot Locker,1185732,2021-06-23,Midwest,Illinois,Chicago,Women's Apparel,49.00,65.00,318.50,191.10,Online
Foot Locker,1185732,2021-06-24,Midwest,Illinois,Chicago,Men's Street Footwear,58.00,134.00,777.20,419.69,Online
Foot Locker,1185732,2021-06-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,53.00,54.00,286.20,128.79,Online
Foot Locker,1185732,2021-06-26,Midwest,Illinois,Chicago,Women's Street Footwear,49.00,44.00,215.60,99.18,Online
Foot Locker,1185732,2021-06-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,48.00,28.00,134.40,71.23,Online
Foot Locker,1185732,2021-06-28,Midwest,Illinois,Chicago,Men's Apparel,59.00,35.00,206.50,94.99,Online
Foot Locker,1185732,2021-06-29,Midwest,Illinois,Chicago,Women's Apparel,64.00,63.00,403.20,241.92,Online
Foot Locker,1185732,2021-06-30,Midwest,Illinois,Chicago,Men's Street Footwear,46.00,135.00,621.00,341.55,Online
Foot Locker,1185732,2021-07-01,Midwest,Illinois,Chicago,Men's Athletic Footwear,43.00,63.00,270.90,121.91,Online
Foot Locker,1185732,2021-07-02,Midwest,Illinois,Chicago,Women's Street Footwear,39.00,54.00,210.60,94.77,Online
Foot Locker,1185732,2021-07-03,Midwest,Illinois,Chicago,Women's Athletic Footwear,38.00,47.00,178.60,94.66,Online
Foot Locker,1185732,2021-07-04,Midwest,Illinois,Chicago,Men's Apparel,46.00,51.00,234.60,117.30,Online
Foot Locker,1185732,2021-07-05,Midwest,Illinois,Chicago,Women's Apparel,51.00,105.00,535.50,337.37,Online
Foot Locker,1185732,2021-07-06,Midwest,Illinois,Chicago,Men's Street Footwear,47.00,161.00,756.70,393.48,Online
Foot Locker,1185732,2021-07-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,43.00,81.00,348.30,156.74,Online
Foot Locker,1185732,2021-07-08,Midwest,Illinois,Chicago,Women's Street Footwear,36.00,65.00,234.00,105.30,Online
Foot Locker,1185732,2021-07-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,39.00,50.00,195.00,105.30,Online
Foot Locker,1185732,2021-07-10,Midwest,Illinois,Chicago,Men's Apparel,47.00,56.00,263.20,121.07,Online
Foot Locker,1185732,2021-07-11,Midwest,Illinois,Chicago,Women's Apparel,54.00,120.00,648.00,395.28,Online
Foot Locker,1185732,2021-07-12,Midwest,Illinois,Chicago,Men's Street Footwear,49.00,149.00,730.10,372.35,Online
Foot Locker,1185732,2021-07-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,41.00,94.00,385.40,177.28,Online
Foot Locker,1185732,2021-07-14,Midwest,Illinois,Chicago,Women's Street Footwear,38.00,75.00,285.00,139.65,Online
Foot Locker,1185732,2021-07-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,37.00,63.00,233.10,116.55,Online
Foot Locker,1185732,2021-07-16,Midwest,Illinois,Chicago,Men's Apparel,49.00,50.00,245.00,122.50,Online
Foot Locker,1185732,2021-07-17,Midwest,Illinois,Chicago,Women's Apparel,50.00,94.00,470.00,305.50,Online
Foot Locker,1185732,2021-07-18,Midwest,Illinois,Chicago,Men's Street Footwear,47.00,135.00,634.50,317.25,Online
Foot Locker,1185732,2021-07-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,41.00,84.00,344.40,168.76,Online
Foot Locker,1185732,2021-07-20,Midwest,Illinois,Chicago,Women's Street Footwear,36.00,60.00,216.00,101.52,Online
Foot Locker,1185732,2021-07-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,36.00,44.00,158.40,83.95,Online
Foot Locker,1185732,2021-07-22,Midwest,Illinois,Chicago,Men's Apparel,49.00,49.00,240.10,110.45,Online
Foot Locker,1185732,2021-07-23,Midwest,Illinois,Chicago,Women's Apparel,53.00,73.00,386.90,247.62,Online
Foot Locker,1185732,2021-07-24,Midwest,Illinois,Chicago,Men's Street Footwear,56.00,115.00,644.00,354.20,Online
Foot Locker,1185732,2021-07-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,49.00,75.00,367.50,180.08,Online
Foot Locker,1185732,2021-07-26,Midwest,Illinois,Chicago,Women's Street Footwear,48.00,39.00,187.20,84.24,Online
Foot Locker,1185732,2021-07-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,47.00,33.00,155.10,79.10,Online
Foot Locker,1185732,2021-07-28,Midwest,Illinois,Chicago,Men's Apparel,56.00,33.00,184.80,86.86,Online
Foot Locker,1185732,2021-07-29,Midwest,Illinois,Chicago,Women's Apparel,60.00,65.00,390.00,234.00,Online
Foot Locker,1185732,2021-07-30,Midwest,Illinois,Chicago,Men's Street Footwear,55.00,112.00,616.00,332.64,Online
Foot Locker,1185732,2021-07-31,Midwest,Illinois,Chicago,Men's Athletic Footwear,46.00,65.00,299.00,140.53,Online
Foot Locker,1185732,2021-08-01,Midwest,Illinois,Chicago,Women's Street Footwear,48.00,49.00,235.20,110.54,Online
Foot Locker,1185732,2021-08-02,Midwest,Illinois,Chicago,Women's Athletic Footwear,46.00,53.00,243.80,129.21,Online
Foot Locker,1185732,2021-08-03,Midwest,Illinois,Chicago,Men's Apparel,56.00,41.00,229.60,114.80,Online
Foot Locker,1185732,2021-08-04,Midwest,Illinois,Chicago,Women's Apparel,61.00,65.00,396.50,237.90,Online
Foot Locker,1185732,2021-08-05,Midwest,Illinois,Chicago,Men's Street Footwear,57.00,150.00,855.00,470.25,Online
Foot Locker,1185732,2021-08-06,Midwest,Illinois,Chicago,Men's Athletic Footwear,46.00,75.00,345.00,165.60,Online
Foot Locker,1185732,2021-08-07,Midwest,Illinois,Chicago,Women's Street Footwear,46.00,75.00,345.00,169.05,Online
Foot Locker,1185732,2021-08-08,Midwest,Illinois,Chicago,Women's Athletic Footwear,49.00,54.00,264.60,140.24,Online
Foot Locker,1185732,2021-08-09,Midwest,Illinois,Chicago,Men's Apparel,59.00,58.00,342.20,153.99,Online
Foot Locker,1185732,2021-08-10,Midwest,Illinois,Chicago,Women's Apparel,64.00,81.00,518.40,326.59,Online
Sports Direct,1197831,2021-08-11,Midwest,Illinois,Chicago,Men's Street Footwear,20.00,189.00,378.00,151.20,Online
Sports Direct,1197831,2021-08-12,Midwest,Illinois,Chicago,Men's Athletic Footwear,28.00,196.00,548.80,219.52,Online
Sports Direct,1197831,2021-08-13,Midwest,Illinois,Chicago,Women's Street Footwear,27.00,158.00,426.60,174.91,Online
Sports Direct,1197831,2021-08-14,Midwest,Illinois,Chicago,Women's Athletic Footwear,34.00,152.00,516.80,263.57,Online
Sports Direct,1197831,2021-08-15,South,Texas,Dallas,Men's Apparel,37.00,94.00,347.80,121.73,Online
Sports Direct,1197831,2021-08-16,South,Texas,Dallas,Women's Apparel,33.00,147.00,485.10,266.81,Online
Sports Direct,1197831,2021-08-17,South,Texas,Dallas,Men's Street Footwear,23.00,176.00,404.80,174.06,Online
Sports Direct,1197831,2021-08-18,South,Texas,Dallas,Men's Athletic Footwear,32.00,163.00,521.60,208.64,Online
Sports Direct,1197831,2021-08-19,South,Texas,Dallas,Women's Street Footwear,34.00,119.00,404.60,173.98,Online
Sports Direct,1197831,2021-08-20,South,Texas,Dallas,Women's Athletic Footwear,32.00,128.00,409.60,217.09,Online
Sports Direct,1197831,2021-08-21,South,Texas,Dallas,Men's Apparel,38.00,75.00,285.00,99.75,Online
Sports Direct,1197831,2021-08-22,South,Texas,Dallas,Women's Apparel,32.00,140.00,448.00,250.88,Online
Sports Direct,1197831,2021-08-23,South,Texas,Dallas,Men's Street Footwear,29.00,182.00,527.80,263.90,Online
Sports Direct,1197831,2021-08-24,South,Texas,Dallas,Men's Athletic Footwear,39.00,169.00,659.10,329.55,Online
Sports Direct,1197831,2021-08-25,South,Texas,Dallas,Women's Street Footwear,28.00,145.00,406.00,190.82,Online
Sports Direct,1197831,2021-08-26,South,Texas,Dallas,Women's Athletic Footwear,32.00,116.00,371.20,211.58,Online
Sports Direct,1197831,2021-08-27,South,Texas,Dallas,Men's Apparel,38.00,81.00,307.80,138.51,Online
Sports Direct,1197831,2021-08-28,South,Texas,Dallas,Women's Apparel,32.00,135.00,432.00,272.16,Online
Sports Direct,1197831,2021-08-29,South,Texas,Dallas,Men's Street Footwear,18.00,182.00,327.60,147.42,Online
Sports Direct,1197831,2021-08-30,South,Texas,Dallas,Men's Athletic Footwear,28.00,175.00,490.00,235.20,Online
Sports Direct,1197831,2021-08-31,South,Texas,Dallas,Women's Street Footwear,25.00,152.00,380.00,186.20,Online
Sports Direct,1197831,2021-09-01,South,Texas,Dallas,Women's Athletic Footwear,29.00,128.00,371.20,219.01,Online
Sports Direct,1197831,2021-09-02,South,Texas,Dallas,Men's Apparel,34.00,85.00,289.00,115.60,Online
Sports Direct,1197831,2021-09-03,South,Texas,Dallas,Women's Apparel,29.00,156.00,452.40,280.49,Online
Sports Direct,1197831,2021-09-04,South,Texas,Dallas,Men's Street Footwear,19.00,195.00,370.50,185.25,Online
Sports Direct,1197831,2021-09-05,South,Texas,Dallas,Men's Athletic Footwear,29.00,194.00,562.60,275.67,Online
Sports Direct,1197831,2021-09-06,South,Texas,Dallas,Women's Street Footwear,24.00,175.00,420.00,197.40,Online
Sports Direct,1197831,2021-09-07,South,Texas,Dallas,Women's Athletic Footwear,34.00,154.00,523.60,314.16,Online
Sports Direct,1197831,2021-09-08,South,Texas,Dallas,Men's Apparel,49.00,131.00,641.90,288.86,Online
Sports Direct,1197831,2021-09-09,South,Texas,Dallas,Women's Apparel,43.00,224.00,963.20,626.08,Online
Sports Direct,1197831,2021-09-10,South,Texas,Dallas,Men's Street Footwear,41.00,224.00,918.40,413.28,Online
Sports Direct,1197831,2021-09-11,South,Texas,Dallas,Men's Athletic Footwear,49.00,200.00,980.00,470.40,Online
Sports Direct,1197831,2021-09-12,South,Texas,Dallas,Women's Street Footwear,44.00,176.00,774.40,363.97,Online
Sports Direct,1197831,2021-09-13,South,Texas,Dallas,Women's Athletic Footwear,43.00,174.00,748.20,411.51,Online
Sports Direct,1197831,2021-09-14,South,Texas,Dallas,Men's Apparel,45.00,145.00,652.50,280.58,Online
Sports Direct,1197831,2021-09-15,South,Texas,Dallas,Women's Apparel,53.00,263.00,1393.90,878.16,Online
Sports Direct,1197831,2021-09-16,South,Texas,Dallas,Men's Street Footwear,41.00,231.00,947.10,492.49,Online
Sports Direct,1197831,2021-09-17,South,Texas,Dallas,Men's Athletic Footwear,48.00,215.00,1032.00,557.28,Online
Sports Direct,1197831,2021-09-18,South,Texas,Dallas,Women's Street Footwear,44.00,254.00,1117.60,614.68,Online
Sports Direct,1197831,2021-09-19,South,Texas,Dallas,Women's Athletic Footwear,43.00,150.00,645.00,393.45,Online
Sports Direct,1197831,2021-09-20,South,Texas,Dallas,Men's Apparel,47.00,167.00,784.90,361.05,Online
Sports Direct,1197831,2021-09-21,South,Texas,Dallas,Women's Apparel,54.00,255.00,1377.00,922.59,Online
Sports Direct,1197831,2021-09-22,South,Texas,Dallas,Men's Street Footwear,49.00,208.00,1019.20,519.79,Online
Sports Direct,1197831,2021-09-23,South,Texas,Dallas,Men's Athletic Footwear,53.00,208.00,1102.40,551.20,Online
Sports Direct,1197831,2021-09-24,South,Texas,Dallas,Women's Street Footwear,46.00,273.00,1255.80,690.69,Online
Sports Direct,1197831,2021-09-25,South,Texas,Dallas,Women's Athletic Footwear,47.00,147.00,690.90,449.09,Online
Sports Direct,1197831,2021-09-26,South,Texas,Dallas,Men's Apparel,53.00,142.00,752.60,361.25,Online
Sports Direct,1197831,2021-09-27,South,Texas,Dallas,Women's Apparel,56.00,233.00,1304.80,913.36,Online
